,venueID,venue_name,category_name,categoryID,address,postcode,latitude,longitude,price_tier
126,4b107e81f964a520b07123e3,EDO,Japanese Restaurant,4bf58dd8d48988d111941735,484 Eglinton Ave. W (btwn Heddington & Castleknock)Toronto ON M5N 1A2Canada,M5N 1A2,43.703753667738965,-79.41280203647945,3.0
127,53865482498edb61054992bd,Star King,Vietnamese Restaurant,4bf58dd8d48988d14a941735,2350 Yonge StreetToronto ON M4P 2E6Canada,M4P 2E6,43.70851901243233,-79.39876370631299,2.0
128,54ebd332498e2e9b20eea0f5,Siam Square Hut,Thai Restaurant,4bf58dd8d48988d149941735,"680 Eglinton Ave E, Unit 120 (Eglinton And Bayview)Toronto ON M4G 2K2Canada",M4G 2K2,43.71138740187517,-79.37620149855756,2.0
129,52fd7d28498e9164b5ba53a2,Pho 88 發發餐廳,Asian Restaurant,4bf58dd8d48988d142941735,900 Don Mills Road (Don Mills Road and Lawrence Ave East)Toronto ONCanada,,43.72664201962024,-79.3423446449432,1.0
130,550df684498ea2dd2c87bb5a,Jatujak,Thai Restaurant,4bf58dd8d48988d149941735,1744  Victoria Park (Surrey Ave)North York ON M1R 1R4Canada,M1R 1R4,43.736207542145884,-79.30766830088342,2.0
131,4e4ea736aeb70f128495108f,Diana's Oyster Bar & Grill,Seafood Restaurant,4bf58dd8d48988d1ce941735,2105 Lawrence Ave. E (at Crockford Blvd.)Toronto ON M1R 2Z4Canada,M1R 2Z4,43.74565030746695,-79.29158004146461,3.0
132,4bafb9cbf964a520691b3ce3,Lucky Chinese (Haka) Restaurant,Chinese Restaurant,4bf58dd8d48988d145941735,2650 Lawrence Ave East (at Midland Ave)Toronto ONCanada,,43.75246481901907,-79.26531065358034,2.0
133,4ccc6b0dba0a5481623f3d59,Tai Chi Restaurant,Chinese Restaurant,4bf58dd8d48988d145941735,4190 Kingston RoadToronto ONCanada,,43.759544,-79.19818,1.0
134,4c1180cf72caa59362ad5da4,Kapit Bahay,Filipino Restaurant,4eb1bd1c3b7b55596b4a748f,4218 Lawrence Ave E (Lawrence / Morningside)Toronto ON M1E 4X9Canada,M1E 4X9,43.76931942785645,-79.18444235234782,4.0
135,4bfefc3b68c7a593dc004044,Golden Wok Chinese Restaurant,Asian Restaurant,4bf58dd8d48988d142941735,120 Eringate Dr. Unit #3 (Renforth Dr)Toronto ON M9C 3Z8Canada,M9C 3Z8,43.66049068196177,-79.58231896162033,4.0
136,5c2d5e9718d43b002c10e966,Bento Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,125 The QueenswayEtobicoke ON M8Y 1H6Canada,M8Y 1H6,43.66427407107543,-79.55875814033787,2.0
137,4eb98ba293ad51b46f2aab85,Spring rolls,Asian Restaurant,4bf58dd8d48988d142941735,Canada,,43.68089595078703,-79.49901156812044,2.0
138,4c5f2c1fde6920a194309364,Island Breeze,Asian Restaurant,4bf58dd8d48988d142941735,907 Jane Street (Alliance)Toronto ONCanada,,43.67742716216074,-79.49604614685293,2.0
139,5239e9808bbd70cc8230a05c,Duckee Asian Food,Asian Restaurant,4bf58dd8d48988d142941735,525 Eglinton Avenue West (Eglinton Ave west at Avenue Rd)Toronto ON M5N 1B1Canada,M5N 1B1,43.70326571547134,-79.41458702087402,2.0
140,4c54a7d21b46c9b6b7ccebce,Tokyo Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,373 Eglinton St. W (Avenue)Toronto ONCanada,,43.704145677479275,-79.41063075217247,2.0
141,4b43ef12f964a52063ee25e3,Riz,Asian Restaurant,4bf58dd8d48988d142941735,1677 Bayview Ave. (btwn. Fleming Cr. and Parkhurst Blvd.)Toronto ON M4G 3C2Canada,M4G 3C2,43.70754099358982,-79.37588021310857,2.0
142,530feb6b498e4958420dc8de,Kintako Japanese Restaurant,Sushi Restaurant,4bf58dd8d48988d1d2941735,214 Laird drive (Eglinton east)Toronto ON M4G 3W4Canada,M4G 3W4,43.71159659251094,-79.36396207124376,2.0
143,4b36ac26f964a520623a25e3,Kaiseki Yu-Zen Hashimoto,Japanese Restaurant,4bf58dd8d48988d111941735,6 Garamind CourtToronto ON M3C 1Z5Canada,M3C 1Z5,43.720931369435235,-79.33718506953988,2.0
144,5140b2abe4b0f76b9be90a34,Manchu Wok,Asian Restaurant,4bf58dd8d48988d142941735,"1 Eglinton Sq. #107, Eglinton SqScarborough ON M1L 2K1Canada",M1L 2K1,43.722842,-79.300604,1.0
145,4b6475def964a520f9b42ae3,Chung Moi,Chinese Restaurant,4bf58dd8d48988d145941735,2412 Eglinton Ave EToronto ONCanada,,43.73232776751296,-79.26932737877392,1.0
146,5098160ae4b000bd22066b64,Food Garden Restaurant,Asian Restaurant,4bf58dd8d48988d142941735,2522 Eglinton Avenue EastScarborough ONCanada,,43.73527272472259,-79.25662005288319,2.0
147,4b0dcda4f964a520635023e3,Lucky Lin's,Chinese Restaurant,4bf58dd8d48988d145941735,226 Markham Roaf (Markham Road and Eglinton Ave E)Toronto ONCanada,,43.74447054550769,-79.21967422970273,1.0
148,53e16912498e78268d5c080c,Meiking Cuisine,Chinese Restaurant,4bf58dd8d48988d145941735,3704 Kingston RdScarborough ON M1J 3H3Canada,M1J 3H3,43.7453915321338,-79.21033222131106,1.0
149,4ef0ea38e5e89bf278233471,Hong Kong Gourmet,Chinese Restaurant,4bf58dd8d48988d145941735,460 Renforth DriveEtobicoke ON M9CCanada,M9C,43.651106046724365,-79.57953214645386,1.0
150,4ca9230897c8a1cdce2d8ca5,Far East Chinese Food,Chinese Restaurant,4bf58dd8d48988d145941735,137 Martin Grove Road (Burnhamthorpe Road)Toronto ONCanada,,43.649243794114106,-79.54886564950132,1.0
151,4bf5d2b7bfeac92893559336,Daisaky,Japanese Restaurant,4bf58dd8d48988d111941735,270 The Kingsway (Dundas and Royal York)Toronto ONCanada,,43.66237993188327,-79.51967349081686,2.0
152,4bdb864a3904a59390f74a9e,Yummy Yummy Chinese Food,Chinese Restaurant,4bf58dd8d48988d145941735,26C ScarlettToronto ON M6N 4K1Canada,M6N 4K1,43.66554427362536,-79.49904451670567,1.0
153,4c082a5aa1b32d7f349895f0,Saigon Bangkok,Thai Restaurant,4bf58dd8d48988d149941735,2428 St Clair Ave WToronto ONCanada,,43.669513050651155,-79.48217577632411,2.0
154,4f99e1a3e4b0922288c501b4,Pho Xua,Vietnamese Restaurant,4bf58dd8d48988d14a941735,1768 St Clair Ave (Osler)Toronto ONCanada,,43.674056,-79.461112,2.0
155,4ce588455fce5481cd1e5caa,Cho Cho Cho,Chinese Restaurant,4bf58dd8d48988d145941735,863 St. Clair Ave W (Winona Ave)Toronto ON M6CCanada,M6C,43.680139022918006,-79.43289460634793,2.0
156,4bcba24ecc8cd13a47dabfcf,Taste of Thai House,Thai Restaurant,4bf58dd8d48988d149941735,62 Vaughan Rd (at St Clair West)Toronto ONCanada,,43.68273510337587,-79.41966075174597,2.0
157,4be349d763609c7439e11bff,Daeco Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,40 St. Clair West (St. Clair Ave. West and Yonge St.)Toronto ONCanada,,43.68783769992881,-79.39565249242683,2.0
158,4dcda6b7e4cd130e16534f51,Thai Spicy House,Thai Restaurant,4bf58dd8d48988d149941735,517 Mount Pleasant Road (North of Davisville)Toronto ONCanada,,43.7019616162845,-79.3875129672506,2.0
159,4b521c2bf964a520aa6827e3,Satay on the Road,Thai Restaurant,4bf58dd8d48988d149941735,1572 Bayview Ave. (btwn Belsize Dr. & Manor Rd. E)Toronto ON M4G 3B7Canada,M4G 3B7,43.70555149342382,-79.37520425000197,2.0
160,519e5984498e0d93b06d2b45,Trendee Chinese Cuisine,Asian Restaurant,4bf58dd8d48988d142941735,64 Overlea Blvd.Toronto ON M4H 1C4Canada,M4H 1C4,43.708212839174564,-79.34261997257181,2.0
161,4dd05e15ae603b786d5f1a34,977 Cafe,Asian Restaurant,4bf58dd8d48988d142941735,Toronto ONCanada,,43.70699928709498,-79.31028642975146,2.0
162,5a5aac4fe57ca6276aa843fc,Premium Sweets @ Lebovic,Asian Restaurant,4bf58dd8d48988d142941735,Toronto ON M1L 4V9Canada,M1L 4V9,43.721596,-79.28898,2.0
163,55dded07498eecf46ed3e0d9,Hakka Legend,Chinese Restaurant,4bf58dd8d48988d145941735,789 Warden Av. (Civic Rd.)Scarborough ON M1L 4C2Canada,M1L 4C2,43.726046144728045,-79.28656126436917,1.0
164,4e3201b518387ab7fc50f248,Lam Kee B. B. Q. Restaurant,Asian Restaurant,4bf58dd8d48988d142941735,4 Greystone Walk Dr. (btwn Midland Ave. & Danforth Rd.)Scarborough ONCanada,,43.724812738000224,-79.25211067659093,2.0
165,5262bc9311d2f51f54f035ef,Warung Kampoeng,Indonesian Restaurant,4deefc054765f83613cdba6f,3143 Eglinton Ave EToronto ONCanada,,43.74198464874808,-79.22257689385546,2.0
166,4e584129d16491e0ae55f265,China China,Chinese Restaurant,4bf58dd8d48988d145941735,Mississauga ONCanada,,43.636094278540774,-79.59659149486076,1.0
167,4bd89b8411dcc9289f07f733,Spoon and Fork,Thai Restaurant,4bf58dd8d48988d149941735,5555 Eglinton Ave WMississauga ON M9C 5M1Canada,M9C 5M1,43.64534260328219,-79.56401794835405,2.0
168,4b92e35bf964a520962434e3,Pho House,Vietnamese Restaurant,4bf58dd8d48988d14a941735,5230 Dundas St. W (at Six Points Plaza)Etobicoke ON M9B 1A8Canada,M9B 1A8,43.63952805766307,-79.5372173183437,2.0
169,4b4919fcf964a520ea6526e3,Toji Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,5088 Dundas St. WToronto ON M9A 1C2Canada,M9A 1C2,43.64504527395211,-79.53220458627301,2.0
170,4d0c0f951f6bf04d59567531,Westwood Grill,Asian Restaurant,4bf58dd8d48988d142941735,519 Annette St (at Runnymede Rd)Toronto ON M6P 1S1Canada,M6P 1S1,43.65996227884925,-79.47975658290109,2.0
171,4c0d82f17189c9289124d7b6,Silk,Asian Restaurant,4bf58dd8d48988d142941735,2907 dundas street westToronto ONCanada,,43.66529073542964,-79.46623843808621,2.0
172,4b4b580ef964a520319826e3,Martino's Pizza,Asian Restaurant,4bf58dd8d48988d142941735,178 Dupont St (at St George St)Toronto ONCanada,,43.67555992434719,-79.40355789179394,1.0
173,52fbfe3411d22ddfbf78fe11,kibo sushi house,Sushi Restaurant,4bf58dd8d48988d1d2941735,7 Walker Ave (Yonge St)Toronto ONCanada,,43.68272679006777,-79.39227003229884,2.0
174,4d72d530ec075481ab7c8fbf,Number One Chinese Restaurant,Chinese Restaurant,4bf58dd8d48988d145941735,897 Pape Ave (at Sammon Ave)Toronto ON M4K 3T9Canada,M4K 3T9,43.684585940432,-79.34690952301025,1.0
175,4e18729fb3ad8e08699ec3bb,Little Coxwell Restaurant,Thai Restaurant,4bf58dd8d48988d149941735,986 Coxwell Ave (at Plains Rd)Toronto ON M4C 3G5Canada,M4C 3G5,43.69618013437164,-79.32895810683836,2.0
176,50edcd30e4b0372659fcb29a,Golden Wok Restaurant,Chinese Restaurant,4bf58dd8d48988d145941735,94 Halsley DrEast York ONCanada,,43.70060129544217,-79.29734326742343,1.0
177,4cd07bbb3e63721ef2599ecc,Pho Dai Nam,Asian Restaurant,4bf58dd8d48988d142941735,Canada,,43.70769911444665,-79.26878277092358,2.0
178,4c76d1c76981bfb7cc7c60e6,Ikki Sushi Japanese And Cuisine,Sushi Restaurant,4bf58dd8d48988d1d2941735,2328 Kingston Rd. (Sharpe St)Scarborough ON M1N 1V2Canada,M1N 1V2,43.706561003837585,-79.25149470661424,2.0
179,4d1124c599b78cfa529fc7d5,Super Choy Restaurant,Chinese Restaurant,4bf58dd8d48988d145941735,Scarboroigh ONCanada,,43.72128910603268,-79.23669787617699,1.0
180,57afb7d1498eb701a3575cc1,indeed,Thai Restaurant,4bf58dd8d48988d149941735,Canada,,43.726842,-79.229963,2.0
181,4bc5e795bf29c9b6a6ddf82a,Bánh Mì Tan Dinh,Vietnamese Restaurant,4bf58dd8d48988d14a941735,"3415 Dixie Rd, Unit 15 (at Bloor)Mississauga ONCanada",,43.61812788258373,-79.59517478942871,2.0
182,5d926f473306ad000890cce1,Congee Queen,Chinese Restaurant,4bf58dd8d48988d145941735,1911 Dundas St EMississauga ON L4X 1M1Canada,L4X 1M1,43.62109,-79.57227,1.0
183,4bc8e3a068f976b05b375c83,Taste of Thailand Cuisine,Thai Restaurant,4bf58dd8d48988d149941735,5310 Dundas Street W.Toronto ON M9B 1B3Canada,M9B 1B3,43.63592844376696,-79.54078546433666,2.0
184,4ae874d9f964a5207eaf21e3,Lemongrass,Thai Restaurant,4bf58dd8d48988d149941735,3300 Bloor St W (Islington Ave)Toronto ONCanada,,43.64501004827513,-79.52237930103196,2.0
185,4b11a52ef964a5204b8123e3,Momiji Sushi Bar & Grill,Sushi Restaurant,4bf58dd8d48988d1d2941735,2955 Bloor St. W. (at Royal York Rd.)Etobicoke ON M8X 1B8Canada,M8X 1B8,43.647843041892976,-79.50853435479806,2.0
186,4b92dbe4f964a5202b2234e3,Yumi Sushi,Asian Restaurant,4bf58dd8d48988d142941735,2384 Bloor Street WestToronto ONCanada,,43.64989127391365,-79.4824044490675,2.0
187,5bbe27fa2aff31002c3bb256,Seoul Shakers,Asian Restaurant,4bf58dd8d48988d142941735,1241 Bloor St. WToronto ONCanada,,43.658337546306115,-79.44184899330139,1.0
188,58b0e82d5d6ec60662cbda46,Pinky's Ca Phe,Asian Restaurant,4bf58dd8d48988d142941735,53 Clinton St (College St)Toronto ON M6G 2Y4Canada,M6G 2Y4,43.65553023379977,-79.4138787532894,2.0
189,59851997f5e9d708498857f2,Pho 88,Asian Restaurant,4bf58dd8d48988d142941735,594 Bloor St W (btwn Palmerston Ave & Markham St)Toronto ON M6G 1K6Canada,M6G 1K6,43.6649,-79.412861,2.0
190,4b97bb72f964a520671235e3,KOKO Share Bar,Asian Restaurant,4bf58dd8d48988d142941735,81 YorkvilleToronto ON M5R 1C1Canada,M5R 1C1,43.671033938155546,-79.39145701257964,3.0
191,50cc21c37ab4d9c0594b6994,Kingyo Toronto,Japanese Restaurant,4bf58dd8d48988d111941735,51B Winchester St. (at Broadcast Ln.)Toronto ON M4X 1R7Canada,M4X 1R7,43.66589495808371,-79.36841520638596,2.0
192,4adcb1a9f964a520d52e21e3,Danforth Dragon Restaurant,Asian Restaurant,4bf58dd8d48988d142941735,"861 Danforth Avenue (East of Jones, south side)Toronto ON M4J 1L8Canada",M4J 1L8,43.6798113424494,-79.339838432929,2.0
193,58f3a1972b98444cc96f4c53,Sala Modern Thai Kitchen & Bar,Thai Restaurant,4bf58dd8d48988d149941735,Toronto ON M4J 1M6Canada,M4J 1M6,43.68188522065964,-79.33072046699459,2.0
194,5000b633e4b0ebdd7256ffbb,Thai Room,Thai Restaurant,4bf58dd8d48988d149941735,2063 Danforth Ave (Woodbine)Toronto ON M4C 1J8Canada,M4C 1J8,43.68560497061049,-79.31321306868954,2.0
195,4eb70cecd3e3644ca6ea9b31,Mayettes Famous Restaurant Filipino food,Filipino Restaurant,4eb1bd1c3b7b55596b4a748f,3331 Danforth Ave (August avenue)Scarborough ON M1l3y1Canada,M1l3y1,43.69245263464061,-79.2818284034729,2.0
196,511732bbe4b066680f965200,Jatujak,Thai Restaurant,4bf58dd8d48988d149941735,1466 Kingston Rd. (Kingston & Warden)Toronto ON M1N 1R6Canada,M1N 1R6,43.688420506662354,-79.2700732547006,2.0
197,58210b112db9f34bb29dcbf4,Bourbon St. Grill,Asian Restaurant,4bf58dd8d48988d142941735,Toronto ON M9CCanada,M9C,43.613182,-79.558551,2.0
198,4c881a9d7223b1f7c1fb28a8,Mekong River Restaurant,Vietnamese Restaurant,4bf58dd8d48988d14a941735,5468 Dundas St. WToronto ON M6NCanada,M6N,43.632642961028864,-79.54418447088408,2.0
199,4d1b6b5add363704bb09641a,Spoon and Fork,Asian Restaurant,4bf58dd8d48988d142941735,"1233 The Queensway, Unit 24 (E of Kipling Ave)Toronto ON M8Z 1S1Canada",M8Z 1S1,43.62067853539908,-79.52443986647002,2.0
200,4bc903c7511f95212bf6acc7,Bua Thai,Thai Restaurant,4bf58dd8d48988d149941735,743 The Queensway (at Royal York Rd.)Toronto ON M8Z 1M8Canada,M8Z 1M8,43.62617599626846,-79.50322822597944,2.0
201,543b1213498e97d631e83226,U-Know Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,170 The QueenswayEtobicoke ONCanada,,43.63032631048586,-79.48538631142218,2.0
202,4c44df24dcd61b8da3f97b56,Sushi On Roncy,Sushi Restaurant,4bf58dd8d48988d1d2941735,293 Roncesvalles Ave. (btw Geoffrey St. & Westminster Ave.)Toronto ON M6R 2M3Canada,M6R 2M3,43.647862405268434,-79.44949300964225,2.0
203,4bf80b445efe2d7f61f96934,Shangrila,Asian Restaurant,4bf58dd8d48988d142941735,1600 Queen St. W. (Sorauren)Toronto ONCanada,,43.63968830259313,-79.44154153471632,2.0
204,54c46166498edeaa806cabc8,Hanmoto,Asian Restaurant,4bf58dd8d48988d142941735,2 Lakeview Drive (Dundas)Toronto ON M5C 1X6Canada,M5C 1X6,43.649505301973576,-79.42276783144736,2.0
205,53e2ccfc498e939aba67efac,DaiLo,Asian Restaurant,4bf58dd8d48988d142941735,503 College St. (Palmerston Blvd)Toronto ONCanada,,43.65593123308572,-79.40992383039809,2.0
206,4af45a8af964a52097f121e3,Banh Mi Nguyen Huong,Asian Restaurant,4bf58dd8d48988d142941735,322 Spadina Ave. (at Dundas St E)Toronto ON M5T 2G2Canada,M5T 2G2,43.653628006211044,-79.3983759881993,1.0
207,4ad4c061f964a52095f720e3,Salad King,Asian Restaurant,4bf58dd8d48988d142941735,340 Yonge St (at Gould St)Toronto ON M5B 1R7Canada,M5B 1R7,43.65760101432665,-79.38161963017174,2.0
208,4bfb0fcaf214a59368bcae0e,Ha Noi 3 Seasons,Asian Restaurant,4bf58dd8d48988d142941735,588 Gerrard St E (at Broadview Ave)Toronto ON M4M 1Y3Canada,M4M 1Y3,43.665578086017604,-79.3521527142361,1.0
209,5859d15c1d21ba53f2f9b4ef,Lake Inez,Asian Restaurant,4bf58dd8d48988d142941735,1471 Gerrard St EToronto ON M4L 2A1Canada,M4L 2A1,43.672520212121675,-79.32071230366756,2.0
210,4c535e4afd2ea593856b4f28,The Goof,Asian Restaurant,4bf58dd8d48988d142941735,Queen St. E. (Beech Ave.)Toronto ONCanada,,43.672632571715766,-79.28746725153027,2.0
211,5262be05498edf37a7b00185,Jade Dim Sum,Chinese Restaurant,4bf58dd8d48988d145941735,2280 Dixie Road Unit 1-2 (Queensway E)Mississauga ON L4Y 1Z4Canada,L4Y 1Z4,43.603453152068596,-79.57572002519814,1.0
212,4bc35302b492d13a0d91a860,Famous Wok,Asian Restaurant,4bf58dd8d48988d142941735,25 The West Mall (at Sherway Gardens)Toronto ON M9C 1B8Canada,M9C 1B8,43.611256,-79.556967,2.0
213,57ad219238fa6c46b613ee5e,krazy roll,Sushi Restaurant,4bf58dd8d48988d1d2941735,Marine Parade DriveToronto ONCanada,,43.625837,-79.477113,2.0
214,53c8e60c498ef6f992f39a4f,Himalayan Kitchen,Asian Restaurant,4bf58dd8d48988d142941735,1526 Queen St WToronto ON M6R 1A4Canada,M6R 1A4,43.640354,-79.43879,
215,4af369d0f964a52060ed21e3,Foxley Bistro,Asian Restaurant,4bf58dd8d48988d142941735,207 Ossington Ave (Dundas)Toronto ON M6J 2Z8Canada,M6J 2Z8,43.648642746283834,-79.42049525794245,2.0
216,5741f9d3498ee283bf0d7c11,Basil Box,Asian Restaurant,4bf58dd8d48988d142941735,441 Queen St W (at Spadina Ave)Toronto ON M5V 2A5Canada,M5V 2A5,43.64873189146827,-79.39623046744899,2.0
217,50468014e4b01c18bb731df8,Bosk at Shangri-La,Asian Restaurant,4bf58dd8d48988d142941735,188 University Ave.Toronto ON M5H 0A3Canada,M5H 0A3,43.649022736761516,-79.38582635521233,4.0
218,50e88fc6e4b007fcbb57aae8,Izumi,Asian Restaurant,4bf58dd8d48988d142941735,Toronto ONCanada,,43.6499697935016,-79.36015326451906,2.0
219,5338a65c498e46f6db9d3220,Kibo Sushi House,Sushi Restaurant,4bf58dd8d48988d1d2941735,1169 Queen St. E. (Queen St. E. & Jones Ave)Toronto ONCanada,,43.662633,-79.332677,2.0
220,4bbcbd188ec3d13ae5261b28,Peony Thai & Chinese Cuisine,Asian Restaurant,4bf58dd8d48988d142941735,256 Browns LineEtobicoke ON M8W 3T5Canada,M8W 3T5,43.598908685775086,-79.54431013687135,2.0
221,4e3db8712271d21e86fa9df4,Ranu Thai Food,Thai Restaurant,4bf58dd8d48988d149941735,3308 Lakeshore Blvd W (Twenty Sixth St)Etobicoke ON M8W 1M8Canada,M8W 1M8,43.596602626993985,-79.52410945674968,2.0
222,4e9f18704901fd63b8543c86,Kumo Sushi,Japanese Restaurant,4bf58dd8d48988d111941735,562 Kipling AveEtobicoke ONCanada,,43.615388808993316,-79.52441452576278,2.0
223,51c08c38498e825fdbe37f4e,Nimman Thai Cuisine,Thai Restaurant,4bf58dd8d48988d149941735,2451 Lakeshore Blvd west (Mimico)Toronto ON M8V 1C5Canada,M8V 1C5,43.613348862360546,-79.48871553032649,2.0
224,57b0d4cc498e6f0a52325218,Krazy Roll,Japanese Restaurant,4bf58dd8d48988d111941735,84 Marine Parade DrToronto ON M8VCanada,M8V,43.62407,-79.478167,2.0
225,4c6ab930a3932c7a8c02fef4,Saigon Bistro,Asian Restaurant,4bf58dd8d48988d142941735,122 Atlantic Avenue (Liberty Village)Toronto ON M6K 1X9Canada,M6K 1X9,43.63972464451113,-79.42111658534212,2.0
226,4ae7757df964a52082ab21e3,Lee,Asian Restaurant,4bf58dd8d48988d142941735,603 King Street West (Portland Street)Toronto ON M5V 1M5Canada,M5V 1M5,43.64437490992841,-79.40042526918113,3.0
227,4ae33054f964a520759121e3,Pearl Harbourfront,Chinese Restaurant,4bf58dd8d48988d145941735,200-207 Queens Quay W.Toronto ON M5J 1A7Canada,M5J 1A7,43.63815654013541,-79.38068763743328,3.0
228,5cdbf9c5286fda002c3d63c8,Manchu Wok,Chinese Restaurant,4bf58dd8d48988d145941735,"1250 South Service Rd #70, Dixie OutletMississauga ON L5E 1V4Canada",L5E 1V4,43.593096,-79.568355,1.0
229,4e610ba218a8ce02fc3b4b81,Lotus Island Vietnamese Eatery,Vietnamese Restaurant,4bf58dd8d48988d14a941735,1-1381 Lakeshore Rd E Mississauga ONMississauga ON L5E 1G6Canada,L5E 1G6,43.58469860822024,-79.55118962772133,2.0
230,4bdf5871ffdec928f5a9eba1,Just Japan,Sushi Restaurant,4bf58dd8d48988d1d2941735,3226 Lakeshore Blvd WToronto ONCanada,,43.59728452312372,-79.521472487427,2.0
231,4e32dd7218a846d7ed0c638b,Longrain,Asian Restaurant,4bf58dd8d48988d142941735,3039 Lake Shore Blvd WestToronto ON M8V 1K5Canada,M8V 1K5,43.601042,-79.500354,2.0
232,53a9acf8498ef1dd736e83d1,Noodle House,Thai Restaurant,4bf58dd8d48988d149941735,Mississauga ONCanada,,43.570051528546564,-79.5661635424173,2.0
233,4bb23f03eb3e9521ecc3c90a,Thai Bamboo Restaurant,Thai Restaurant,4bf58dd8d48988d149941735,2150 Steeles Avenue West (at Keele St.)Concord ON L4K 2Y7Canada,L4K 2Y7,43.78245519999717,-79.49171549392352,2.0
234,52d1a4b211d28ab77ef3e7a5,yellow chilly,Indian Restaurant,4bf58dd8d48988d10f941735,"1747 Albion Road, Unit 1 (Hwy 27 & Albion Rd)Etobicoke ON M9V 1C3Canada",M9V 1C3,43.74377332839713,-79.60512111946439,2.0
235,4b2ff377f964a52037f324e3,Oshio Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,2900 Steeles Ave. E. (Highway 404)Thornhill ON L3T 4X1Canada,L3T 4X1,43.81267708880225,-79.35790137099896,2.0
236,518ecb48498eb00f6f53535c,Touch Down Foods Inc,Asian Restaurant,4bf58dd8d48988d142941735,Finch & TapscottToronto ONCanada,,43.80760521421234,-79.23455563268314,2.0
237,4b3e8e54f964a520e19e25e3,Peking Man 牛家莊,Chinese Restaurant,4bf58dd8d48988d145941735,1100 Sheppard Ave E (Leslie)Toronto ONCanada,,43.770886228080634,-79.36945927876354,2.0
238,5b6a321d340a58002cc0d9db,Omni Palace Noodle House,Chinese Restaurant,4bf58dd8d48988d145941735,235 Consumers RoadToronto ON M2J 0E9Canada,M2J 0E9,43.771047,-79.33157,1.0
239,4aeb1ce4f964a52086be21e3,Ni-Ji,Japanese Restaurant,4bf58dd8d48988d111941735,1095 Ellesmere Rd (At Midland Ave)Toronto ON M1P 2W9Canada,M1P 2W9,43.767625179408995,-79.27139940060562,2.0
240,54a6ea76498ebc906c8c3652,Hakka Legend,Chinese Restaurant,4bf58dd8d48988d145941735,2058 Ellesmere RoadScarborough ONCanada,,43.77630936532644,-79.23493865172834,1.0
241,4c9f77980e9bb1f7659bf05f,The Bean Sprout,Chinese Restaurant,4bf58dd8d48988d145941735,"1448 Lawrence Avenue East, Unit 7North York ON M4ACanada",M4A,43.742228835254664,-79.31357696452841,1.0
242,4b12efd8f964a5202e9123e3,Prince Japanese Steakhouse,Japanese Restaurant,4bf58dd8d48988d111941735,5555 Eglinton Avenue West (Eglinton & Spectrum)Toronto ON M9C 5M1Canada,M9C 5M1,43.64895193833179,-79.60505230715219,4.0
243,5aabed888fb09e249951f426,Shunoko,Sushi Restaurant,4bf58dd8d48988d1d2941735,1201 St Clair Ave W (at Dufferin St)Toronto ON M6E 1B5Canada,M6E 1B5,43.677539,-79.443972,2.0
244,4e6149acb993678bb5dae95b,Thai Lime,Thai Restaurant,4bf58dd8d48988d149941735,1551 Dupont St. (Perth)Toronto ONCanada,,43.665354199829956,-79.45276964749328,2.0
245,53e964bb498ef7e89c15c889,sushi gen,Sushi Restaurant,4bf58dd8d48988d1d2941735,Canada,,43.684633,-79.41146,2.0
246,4b0dc067f964a5206b4f23e3,New Thai Restaurant,Thai Restaurant,4bf58dd8d48988d149941735,81 St. Clair Ave. East (St. Clair and Yonge)Toronto ONCanada,,43.68886917362422,-79.39116302160036,2.0
247,4fff3dade4b03c9810038f96,Vanipha Asian Gourmet Catering,Thai Restaurant,4bf58dd8d48988d149941735,DupontToronto ONCanada,,43.669497,-79.439097,2.0
248,4c213d8913c00f4764aa85de,Vanipha Lanna,Thai Restaurant,4bf58dd8d48988d149941735,863 St. Clair Ave. West (at Winona)Toronto ON M6C 1C4Canada,M6C 1C4,43.679249,-79.43208,2.0
249,5bd4c1ed8ad62e002cf65d7e,Kinton Ramen Bloor,Japanese Restaurant,4bf58dd8d48988d111941735,51 Baldwin St.Toronto ON M5T 1L1Canada,M5T 1L1,43.67391537924366,-79.42263793971506,2.0
250,5cc3b1b7c876c8002c5c3c2f,Kiyo,Japanese Restaurant,4bf58dd8d48988d111941735,1384 Bathurst StToronto ON M5R 3J1Canada,M5R 3J1,43.680568,-79.417469,2.0
251,5c4287ef898bdc002c9062bc,Bento Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,160 Kendal AveToronto ON M5R 1M3Canada,M5R 1M3,43.67578705438055,-79.41087484359741,2.0
252,5158794be4b064814cb56d98,SuperBuffet,Chinese Restaurant,4bf58dd8d48988d145941735,Canada,,43.685091,-79.397906,1.0
253,57cb0857498e4a514e7cc2b3,Kuma Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,1245 Dupont StToronto ON M6H 2A6Canada,M6H 2A6,43.667299,-79.442839,2.0
254,4bdb4acac79cc928ce0682e9,South Pacific,Chinese Restaurant,4bf58dd8d48988d145941735,1002 Dovercourt Road (Dovercourt Rd at Hallam St)Toronto ONCanada,,43.667497,-79.432022,1.0
